V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,1.5202514,2.5013661,1.8258255,3.3967347,3.439366,3.6766508,3.9069934,5.3843236,4.989111,6.7950034,6.693212,7.271635,7.157548,8.023579,8.222533,8.100268,8.463841,8.370292,8.224731,8.528502,8.952395,9.817055,9.519149,8.72508
,1.7891892,2.1596646,2.0510464,3.337027,3.636081,3.797015,3.6106818,5.3130503,4.7752776,6.7751284,6.727851,7.277523,7.2596703,7.9802284,8.189636,8.158545,8.519597,8.37236,8.240988,8.518564,8.93055,9.786889,9.547798,8.70921
,1.3972653,2.4707482,1.6811168,3.3982282,3.385515,3.6458237,3.903255,5.3934813,4.979698,6.7898607,6.6829042,7.277051,7.1397834,8.016717,8.227693,8.095694,8.450891,8.368541,8.230123,8.53961,8.967162,9.806576,9.49226,8.717893
,1.6944094,2.087189,1.90039,3.3495138,3.5964215,3.7923992,3.6029696,5.329692,4.7557464,6.7820644,6.7238307,7.2945333,7.247906,7.9669075,8.19707,8.155411,8.514647,8.373174,8.242677,8.534711,8.951655,9.770071,9.52559,8.708015
,1.2548695,2.4265985,1.5217497,3.3983955,3.316176,3.6013963,3.8960319,5.402592,4.965291,6.780191,6.6716456,7.278439,7.1195726,8.008675,8.231149,8.091181,8.4348,8.366234,8.235767,8.545832,8.978426,9.793992,9.458603,8.709736
,1.5698828,1.9963253,1.7283196,3.3618586,3.542423,3.7763844,3.5906463,5.34706,4.728262,6.7853665,6.7189054,7.3079443,7.234053,7.9531465,8.202466,8.152193,8.507238,8.373207,8.243819,8.546384,8.969571,9.750361,9.496628,8.705505
,1.0939415,2.3640127,1.3494117,3.396736,3.22711,3.5387683,3.8847585,5.4114294,4.9447074,6.76457,6.6593666,7.2755322,7.096279,7.999692,8.233299,8.0867195,8.414391,8.363584,8.241448,8.547654,8.913508,9.778722,9.537866,8.700789
,1.4125131,2.5831568,1.5361097,3.373682,3.4693837,3.7439942,3.5729527,5.3650107,4.691146,6.7837567,6.71306,7.31759,7.21755,7.9391327,8.206207,8.148899,8.496341,8.372723,8.244039,8.55406,8.954547,9.7267685,9.525674,8.701965
,1.6823142,2.3113112,1.1682311,3.3925703,3.1130774,3.84475,3.8687072,5.419641,4.9162736,6.7409754,6.645949,7.267706,7.069076,7.989951,8.234436,8.082303,8.387981,8.360717,8.246845,8.544995,8.8884535,9.759833,9.557713,8.691018
,1.2392882,2.560399,1.3283961,3.3844337,3.3711045,3.753021,3.5489533,5.3832755,4.6421375,6.775377,6.7062273,7.3229547,7.1976495,7.925025,8.20858,8.145528,8.48043,8.371888,8.242804,8.5576725,8.935259,9.697851,9.548782,8.697463
,,2.2524118,0.98500305,3.3849812,2.9679115,3.8429239,3.84695,5.4266973,4.87767,6.706524,6.631217,7.2539124,7.036882,7.979598,8.234758,8.077921,8.353183,8.357697,8.2514925,8.537167,8.859025,9.73594,9.572362,8.680198
,,2.5312014,1.1138177,3.3933256,3.2397342,3.7621465,3.5175028,5.4014096,4.5782576,6.7575274,6.698292,7.323094,7.1733556,7.910959,8.209778,8.142078,8.457289,8.370814,8.23937,8.556559,8.911595,9.661542,9.567161,8.691876
,,2.1853886,1.2747277,3.3727322,2.7849827,3.8395312,3.818308,5.4318304,4.825736,6.7564793,6.6149364,7.2325664,6.998272,7.968745,8.234409,8.0735655,8.5241375,8.354543,8.254711,8.544379,8.824576,9.705024,9.582563,8.66793
,,2.493688,0.97223896,3.3992379,3.0659854,3.7710297,3.4772062,5.418719,4.495653,6.7668552,6.689076,7.316528,7.1433277,7.8970532,8.209931,8.138547,8.484053,8.369564,8.232687,8.557523,8.882928,9.614878,9.5815,8.684909
,,2.1079044,1.1108899,3.3541584,2.5583844,3.8340385,3.781291,5.4339433,4.756233,6.758661,6.5968,7.2013717,6.951353,7.957481,8.233474,8.069226,8.537286,8.351238,8.255536,8.5355425,8.783917,9.664155,9.588587,8.65362
,,2.4452515,0.83300304,3.4005969,2.8402393,3.7792132,3.4263804,5.434167,4.3894725,6.774358,6.678331,7.3010616,7.1057553,7.8834176,8.209109,8.134929,8.504757,8.368161,8.221269,8.554291,8.848087,9.719399,9.592032,8.676051
,,2.01727,0.9463012,3.3270307,2.2852042,3.8257432,3.7340305,5.431479,4.663579,6.759336,6.576413,7.3386745,6.893587,7.9458714,8.231993,8.0648985,8.545152,8.347737,8.252581,8.522691,8.735244,9.691452,9.590241,8.636431
,,2.3824427,0.7007197,3.3952084,2.5552554,3.7860777,3.3630219,5.44624,4.9077926,6.780387,6.6657224,7.310895,7.0581694,7.87015,8.207332,8.13122,8.520378,8.366603,8.203003,8.547027,8.805295,9.739196,9.598547,8.664549
,,1.9106022,0.7877616,3.2883766,2.861511,3.8137188,3.6742074,5.4222574,4.697903,6.758686,6.553269,7.335754,7.200175,7.9339514,8.229972,8.060576,8.548182,8.343964,8.243861,8.505487,8.882602,9.712102,9.573206,8.6152
,,2.300907,0.5805281,3.380038,2.3986087,3.790788,3.2847934,5.4527674,4.9292936,6.785187,6.6508045,7.3174825,7.1007648,7.857333,8.204567,8.127412,8.531406,8.364853,8.239843,8.53543,8.845375,9.754072,9.589426,8.649308
,,1.7851603,0.64292616,3.2342677,2.702096,3.796749,3.5989988,5.403229,4.723207,6.7567987,6.526722,7.329961,7.2284546,7.921724,8.227374,8.056258,8.5463705,8.339807,8.248627,8.483126,8.911384,9.72763,9.555255,8.588328
,,2.1954765,0.72279346,3.3509293,2.20964,3.7922046,3.1890557,5.450664,4.9441557,6.7889147,6.6329904,7.3212333,7.1370583,7.8450265,8.200734,8.123499,8.537887,8.362842,8.235279,8.518727,8.879495,9.76518,9.576421,8.628775
,,1.6389563,0.5483425,3.1595829,2.502974,3.7732348,3.505061,5.4384375,4.7398944,6.753679,6.4959445,7.321363,7.251686,7.9091387,8.224123,8.05194,8.539266,8.335117,8.251333,8.538501,8.935113,9.739126,9.532981,8.553616
,,2.060623,0.6091978,3.302256,1.9872938,3.7887843,3.072978,5.458404,4.952837,6.791647,6.611507,7.3223104,7.168414,7.8332486,8.195693,8.119472,8.539413,8.360458,8.229859,8.535487,8.9089365,9.773343,9.559114,8.600759
,,1.4716997,0.4651608,3.3735225,2.2606826,3.7410772,3.388609,5.4363003,4.7480183,6.749251,6.4598756,7.309787,7.270854,7.8960786,8.220098,8.047624,8.525922,8.329695,8.252722,8.5443325,8.954556,9.747363,9.505377,8.508011
,,1.891588,0.50891674,3.296823,1.7343798,3.7784312,2.9337702,5.4633694,4.955457,6.793389,6.5853376,7.320642,7.1958385,7.821956,8.189243,8.115322,8.535096,8.357545,8.223868,8.547175,8.9344425,9.779149,9.536497,8.562169
,,2.269905,0.39530984,3.3724678,1.9764521,3.697529,3.2456658,5.4311633,4.7472315,6.743356,6.417146,7.2948127,7.286629,7.882317,8.215113,8.04331,8.504802,8.32327,8.253199,8.544995,8.969977,9.752882,9.564386,8.618729
,,1.7387605,0.42515218,3.2922885,1.4592423,3.7583115,2.769088,5.465649,4.9517527,6.794065,6.553145,7.3159165,7.2200427,7.8110085,8.181097,8.111039,8.523447,8.353869,8.217342,8.554142,8.956254,9.782995,9.558767,8.593006
,,2.1376905,0.46169525,3.3715868,1.6591932,3.6390145,3.07257,5.4229007,4.7367125,6.7357407,6.36599,7.2757506,7.299416,7.8674746,8.208921,8.0390005,8.496668,8.315488,8.252926,8.54017,8.981132,9.756031,9.577459,8.6384115
,,1.5711628,0.37125146,3.2885244,1.9175439,3.7246141,3.4165761,5.465178,4.940991,6.7935157,6.513164,7.307554,7.2414875,7.800117,8.170865,8.106609,8.525797,8.349113,8.210109,8.556074,8.974092,9.785131,9.575971,8.617195
,,1.9782207,0.39747867,3.3708785,1.4681025,3.560928,3.056594,5.4112177,4.7150483,6.7260385,6.304116,7.251583,7.3093815,7.8509417,8.201171,8.0346985,8.489628,8.305866,8.251859,8.538117,8.921484,9.757001,9.585507,8.653293
,,1.3901311,,3.2853963,1.695331,3.6722603,3.398182,5.4617224,4.9218273,6.7914734,6.4630594,7.2946444,7.260397,7.788766,8.158023,8.102018,8.526234,8.342836,8.201819,8.554534,8.960667,9.785685,9.588568,8.636556
,,1.7895527,,3.370326,1.2596781,3.4574497,3.0285997,5.395628,4.68007,6.71374,6.2285438,7.2208815,7.316449,7.8317776,8.191382,8.030408,8.480535,8.293755,8.249774,8.527061,8.898984,9.755851,9.552242,8.664664
,,1.1994727,,3.2827728,1.4487644,3.5945818,3.3674822,5.454867,4.89211,6.7875376,6.399739,7.275864,7.27676,7.776109,8.14186,8.097241,8.524924,8.334426,8.191926,8.549043,8.943623,9.784661,9.574328,8.65236
,,1.5731504,,3.3699036,1.0426686,3.321463,2.9868686,5.3754215,4.6286297,6.698155,6.1354046,7.181686,7.3202868,7.6301446,8.178907,8.026127,8.46922,8.278269,8.246253,8.511969,8.872841,9.752498,9.528154,8.673412
,,1.005829,,3.2805219,1.1890994,3.4830503,3.3225234,5.443974,4.848588,6.781141,6.3191004,7.249341,7.2903066,7.7149167,8.121417,8.092255,8.521795,8.323039,8.179658,8.539512,8.922916,9.781952,9.555313,8.665518
,,1.3358537,,3.3695776,0.82880616,3.6089113,2.9294162,5.3496127,4.5563326,6.67835,6.4928894,7.1313214,7.3202558,7.5528316,8.162851,8.0218525,8.455231,8.258191,8.240648,8.492268,8.842543,9.746718,9.498094,8.68013
,,1.701346,,3.2785165,0.93213737,3.4807565,3.2609358,5.4281297,4.786539,6.771481,6.3491216,7.2124605,7.3004537,7.6491866,8.095394,8.087016,8.516511,8.307513,8.163959,8.525407,8.8980665,9.777314,9.530329,8.676663
,,1.1327595,,3.3693123,1.0748554,3.6087797,2.854035,5.316868,4.960262,6.653067,6.5156097,7.066163,7.315329,7.471776,8.141993,8.017576,8.437789,8.231835,8.232023,8.466908,8.80711,9.73812,9.560921,8.685191
,,1.4694161,,3.2766287,0.77156574,3.4759853,3.179954,5.40607,4.8266726,6.7574506,6.374181,7.1616054,7.3062277,7.5791497,8.06201,8.081479,8.508422,8.286226,8.143386,8.505719,8.868125,9.770348,9.552992,8.686229
,,0.93695796,,3.3690662,0.87906504,3.606635,2.7584069,5.275402,4.978124,6.620607,6.534439,7.2259965,7.3039694,7.3869143,8.114642,8.013278,8.415698,8.196825,8.219051,8.531295,8.765048,9.726102,9.574918,8.688792
,,1.228719,,3.2747312,0.61529195,3.468445,3.0765266,5.376064,4.8552227,6.737514,6.3951354,7.1919723,7.306131,7.5047154,8.124482,8.075574,8.496482,8.256898,8.115976,8.524475,8.83163,9.760452,9.570913,8.694479
,,0.75579566,,3.3687947,0.6891141,3.602307,2.640314,5.22284,4.9877567,6.578664,6.5500913,7.2423043,7.283944,7.2978997,8.123719,8.008928,8.387208,8.307324,8.199876,8.539589,8.714234,9.709789,9.58435,8.690978
,,0.99246734,,3.272693,0.4718318,3.4577372,2.9475718,5.335762,4.8733654,6.7095413,6.4126477,7.2172675,7.297947,7.4255238,8.120118,8.069207,8.479105,8.275806,8.079038,8.538273,8.786479,9.746749,9.584679,8.701528
