V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
,1.7332731,5.777434,7.506446,7.44643,8.696373,9.947466,10.328029,9.089108,9.911164,10.226749,11.0456505,10.471775,9.622142,9.610829,9.654817,9.640979,9.818018,9.659286,9.834232,11.714676,9.794777,10.083508,9.977664,9.85987,9.883751
,1.4350127,5.7116,7.358316,7.4366074,8.702889,9.93402,10.29645,9.072228,9.905541,10.23909,11.054583,10.452913,9.604689,9.563049,9.654196,9.635874,9.810143,9.675257,9.82886,11.685504,9.797959,10.078311,9.977999,9.83672,9.931625
,1.5065897,5.7356396,7.538483,7.448567,8.679201,9.933799,10.313766,9.109275,9.911438,10.236321,11.056136,10.466232,9.615059,9.587468,9.655771,9.636518,9.819301,9.666685,9.828589,11.714928,9.770141,10.083469,9.972715,9.85475,9.974917
,1.2037705,5.6388273,7.4035845,7.4335117,8.690453,9.917751,10.28513,9.094324,9.906186,10.247414,11.064914,10.445988,9.596391,9.635507,9.653722,9.6423,9.811398,9.682861,9.822924,11.683554,9.772523,10.080533,9.972799,9.828953,9.955727
,1.2611724,5.676294,7.5686717,7.4497004,8.66072,9.917288,10.296149,9.128533,9.911726,10.246804,11.065751,10.4596,9.606404,9.607974,9.656149,9.640687,9.820481,9.67481,9.822817,11.712968,9.748413,10.083717,9.968807,9.848981,9.989227
,0.9641222,5.54363,7.4488926,7.4287415,8.676821,9.897728,10.270589,9.115764,9.906904,10.256293,11.07426,10.437645,9.586157,9.655635,9.660597,9.647037,9.812571,9.6561985,9.816775,11.6793375,9.749869,10.083004,9.96866,9.867311,9.974236
,1.0057207,5.5935497,7.5963583,7.44955,8.640856,9.896934,10.27342,9.146297,9.912022,10.25806,11.074657,10.451537,9.595665,9.627564,9.660542,9.645018,9.821573,9.661185,9.816805,11.708876,9.729059,10.084258,9.965763,9.8581295,10.000085
,1.0697224,5.419956,7.4934897,7.421798,8.661905,9.906835,10.250971,9.13582,9.907696,10.2654505,11.065215,10.427441,9.573321,9.674683,9.663553,9.639329,9.813675,9.644151,9.8102865,11.672842,9.729449,10.08565,9.96541,9.834051,9.98867
,0.8178048,5.480226,7.6206717,7.447694,8.619407,9.915082,10.199216,9.100038,9.912311,10.269819,11.068298,10.441577,9.582131,9.646626,9.663863,9.640166,9.822585,9.649674,9.810443,11.702605,9.711613,10.085109,9.963455,9.852845,10.008328
,0.8723107,5.2610126,7.5363126,7.4119864,8.645516,9.923642,10.220506,9.119469,9.908559,10.274408,11.058328,10.414763,9.55694,9.693021,9.665762,9.646472,9.81472,9.633854,9.803328,11.663925,9.7107315,10.088082,9.962919,9.825985,9.999993
,0.63551795,5.328062,7.640508,7.443522,8.596038,9.929489,10.164117,9.085504,9.912566,10.281601,11.060339,10.429078,9.564801,9.665501,9.666397,9.644548,9.823524,9.639787,9.80361,11.693977,9.695649,10.082704,9.961787,9.846851,9.976722
,0.67910415,5.423149,7.575943,7.398349,8.627349,9.937179,10.192068,9.10518,9.909478,10.275478,11.049647,10.398763,9.594131,9.710937,9.667422,9.638969,9.815717,9.624888,9.811087,11.652307,9.693207,10.087565,9.96109,9.865924,9.99666
,0.46241572,5.3302555,7.654522,7.436172,8.570253,9.941047,10.1311245,9.0732355,9.912746,10.285527,11.050417,10.413137,9.589749,9.684455,9.668346,9.639805,9.824395,9.631132,9.812173,11.68268,9.680756,10.081143,9.960689,9.856303,9.972028
,0.4949055,5.4281573,7.6105866,7.3795667,8.60696,9.9481535,10.165894,9.093136,9.910432,10.275319,11.059307,10.378216,9.613093,9.728624,9.668677,9.634879,9.816667,9.616916,9.819204,11.637555,9.676342,10.087567,9.959851,9.831132,9.99347
,0.30240875,5.334133,7.6611414,7.424449,8.541362,9.950381,10.100184,9.06334,9.912791,10.285162,11.060371,10.392441,9.608069,9.703667,9.669856,9.635455,9.825201,9.62339,9.820791,11.668242,9.666512,10.080273,9.960112,9.850703,9.967458
,0.32469037,5.4339857,7.6380925,7.427954,8.583732,9.957083,10.141894,9.0834,9.911374,10.2712965,11.06908,10.423123,9.627244,9.746152,9.669629,9.641083,9.817579,9.609658,9.827554,11.61907,9.659553,10.087964,9.959154,9.868586,9.990379
