V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,3.254613,7.5726986,8.146497,10.643669,9.984615,9.306361,10.022251,8.436995,8.581107,9.401035,11.074925,9.06642,8.251502,10.396369,10.144783,7.36129,11.255426,9.123523,9.207265,9.140892,9.871942,9.004117,8.869058,9.32233
,3.4961238,7.564349,8.116612,10.699238,9.911897,9.345636,9.861124,8.42858,8.490372,9.3154745,11.086361,9.024607,8.181335,10.426156,10.151101,7.339899,11.210487,9.085683,9.166642,9.149325,9.879927,9.011369,8.891149,9.329015
,3.2334204,7.5729237,8.1502285,10.7453375,9.97449,9.313133,10.053399,8.397703,8.569709,9.40817,11.081745,9.053243,8.101547,10.436049,10.170922,7.3681755,11.236319,9.044952,9.243894,9.163513,9.871007,9.005803,8.893835,9.320616
,3.467179,7.5650024,8.117458,10.719783,10.043385,9.352034,9.899013,8.399163,8.480135,9.31906,11.093717,9.013753,8.167264,10.46443,10.160689,7.386142,11.177826,9.049522,9.197024,9.153898,9.8794565,9.013435,8.947889,9.32831
,3.1952307,7.573607,8.151365,10.7582445,9.975971,9.31955,10.088524,8.362914,8.556789,9.41629,11.08868,9.042214,8.089274,10.473807,10.180207,7.41053,11.18529,9.123403,9.289477,9.167963,9.870141,9.008018,8.94636,9.319333
,3.4180038,7.5663934,8.116015,10.737656,10.047389,9.358336,9.942322,8.366233,8.468088,9.324016,11.101005,9.004703,8.152275,10.500144,10.169291,7.437071,11.084512,9.085615,9.236647,9.15751,9.8790245,9.016005,9.018737,9.315066
,3.137593,7.5747514,8.150086,10.681179,9.982128,9.325804,10.127657,8.324508,8.542754,9.42577,11.095662,9.032922,8.239227,10.509898,10.142577,7.413293,11.117009,9.044999,9.156074,9.171485,9.869353,9.010779,9.015601,9.324027
,3.3461766,7.568515,8.11239,10.725759,9.916489,9.364719,9.991292,8.329867,8.454614,9.330891,11.108203,9.111779,8.1705675,10.533727,10.14914,7.389186,10.976858,9.049502,9.181013,9.160496,9.878634,9.019055,9.090117,9.320188
,3.0583947,7.576358,8.1465025,10.662595,9.9804325,9.332054,10.170606,8.283009,8.527906,9.437074,11.102665,9.107274,8.092607,10.544629,10.169268,7.358303,11.034126,9.123261,9.120376,9.174309,9.868653,9.014083,9.085967,9.328236
,3.2497993,7.571361,8.106627,10.712564,9.911912,9.371343,10.045868,8.290675,8.440015,9.340355,11.11532,9.064525,8.157108,10.565579,10.159032,7.3356504,10.852342,9.085542,9.136794,9.163014,9.878294,9.0225115,9.062885,9.334894
,2.9560428,7.5784225,8.140658,10.753363,9.976696,9.338439,10.216865,8.341177,8.512459,9.450747,11.109694,9.090397,8.080889,10.578279,10.132473,7.362093,10.935373,9.045045,9.19904,9.176535,9.868056,9.017884,9.073476,9.326636
,3.1277418,7.5749283,8.098722,10.731482,9.905112,9.378357,10.105542,8.329976,8.424525,9.35318,11.122377,9.05046,8.14277,10.596011,10.138007,7.3798523,10.7034235,9.049492,9.160935,9.165134,9.878011,9.026201,9.058234,9.3342905
,3.361744,7.5809374,8.132538,10.671913,9.970788,9.345081,9.930077,8.37336,8.496565,9.467381,11.116753,9.076494,8.068593,10.611049,10.157886,7.402649,10.814643,9.1231575,9.236503,9.178193,9.867576,9.022076,9.065296,9.325388
,3.1157281,7.57921,8.088618,10.719058,9.89585,9.385914,10.090444,8.361602,8.408319,9.370178,11.129392,9.038993,8.12746,10.62522,10.148646,7.428726,10.517848,9.085505,9.192055,9.166883,9.877794,9.029782,9.060259,9.321143
,3.3428695,7.583888,8.122067,10.652007,9.962503,9.352088,9.899452,8.398833,8.480323,9.487581,11.12384,9.065072,8.05572,10.643021,10.168119,7.4451227,10.660233,9.045101,9.127632,9.179289,9.867225,9.026439,9.062226,9.32958
,3.085233,7.5841975,8.076207,10.704954,9.883787,9.28309,10.061279,8.387243,8.391524,9.392126,11.1066265,9.0296545,8.111137,10.653266,10.158248,7.4806223,10.862175,9.049517,9.145848,9.168268,9.877654,9.019488,9.068886,9.325616
,3.3018332,7.5872483,8.109123,10.748578,9.951526,9.316027,9.85225,8.419187,8.463796,9.511937,11.109483,9.055697,8.189705,10.674138,10.177372,7.4670486,10.752467,9.123146,9.213501,9.179822,9.867024,9.021943,9.064623,9.333111
,3.0332584,7.589871,8.061338,10.724654,10.027523,9.240997,10.015036,8.408298,8.374228,9.419682,11.092226,9.022042,8.124018,10.680074,10.166846,7.43857,10.911621,9.085548,9.173285,9.169292,9.877601,9.014165,9.083473,9.339996
,3.2356634,7.590971,8.093529,10.760767,9.9572735,9.279174,9.78656,8.435665,8.447015,9.540971,11.0947,9.048003,8.2066555,10.704192,10.185724,7.416174,10.827425,9.045177,9.115987,9.179809,9.866992,9.016703,9.072464,9.331761
,2.957206,7.5961943,8.043818,10.741736,10.034871,9.196845,9.948652,8.425865,8.3564825,9.453347,11.076671,9.015816,8.14121,10.705432,10.174504,7.391182,10.948954,9.049605,9.131514,9.1699705,9.877645,9.008412,9.103051,9.327777
,3.1420064,7.594984,8.075064,10.688899,9.96749,9.240606,9.700619,8.449226,8.429991,9.575103,11.078597,9.041668,8.067235,10.732831,10.148048,7.3609304,10.887921,9.123298,9.190737,9.17929,9.8671465,9.010981,9.085454,9.335038
