Episodic reward,Step
500.0,315920
500.0,316420
500.0,316920
500.0,317420
500.0,317920
500.0,318420
500.0,318920
500.0,319420
500.0,319920
500.0,320420
500.0,320920
500.0,321420
500.0,321920
500.0,322420
500.0,322920
500.0,323420
500.0,323920
500.0,324420
500.0,324920
500.0,325420
500.0,325920
500.0,326420
500.0,326920
500.0,327420
500.0,327920
500.0,328420
500.0,328920
500.0,329420
500.0,329920
500.0,330420
500.0,330920
500.0,331420
500.0,331920
500.0,332420
500.0,332920
500.0,333420
500.0,333920
500.0,334420
500.0,334920
500.0,335420
500.0,335920
500.0,336420
500.0,336920
500.0,337420
500.0,337920
500.0,338420
500.0,338920
500.0,339420
500.0,339920
500.0,340420
500.0,340920
500.0,341420
500.0,341920
500.0,342420
500.0,342920
500.0,343420
500.0,343920
500.0,344420
500.0,344920
500.0,345420
500.0,345920
500.0,346420
500.0,346920
500.0,347420
500.0,347920
500.0,348420
500.0,348920
500.0,349420
500.0,349920
500.0,350420
500.0,350920
500.0,351420
500.0,351920
500.0,352420
500.0,352920
500.0,353420
500.0,353920
500.0,354420
500.0,354920
500.0,355420
500.0,355920
500.0,356420
500.0,356920
500.0,357420
500.0,357920
500.0,358420
500.0,358920
500.0,359420
500.0,359920
500.0,360420
500.0,360920
500.0,361420
500.0,361920
500.0,362420
500.0,362920
500.0,363420
500.0,363920
500.0,364420
500.0,364920
500.0,365420
500.0,365920
500.0,366420
500.0,366920
500.0,367420
500.0,367920
500.0,368420
349.0,368769
500.0,369269
500.0,369769
500.0,370269
500.0,370769
500.0,371269
500.0,371769
500.0,372269
500.0,372769
500.0,373269
500.0,373769
500.0,374269
500.0,374769
500.0,375269
500.0,375769
500.0,376269
500.0,376769
500.0,377269
500.0,377769
500.0,378269
500.0,378769
500.0,379269
500.0,379769
500.0,380269
500.0,380769
500.0,381269
500.0,381769
500.0,382269
500.0,382769
500.0,383269
500.0,383769
500.0,384269
500.0,384769
500.0,385269
500.0,385769
500.0,386269
500.0,386769
500.0,387269
500.0,387769
500.0,388269
500.0,388769
500.0,389269
500.0,389769
500.0,390269
500.0,390769
500.0,391269
500.0,391769
500.0,392269
500.0,392769
500.0,393269
500.0,393769
500.0,394269
500.0,394769
500.0,395269
500.0,395769
500.0,396269
500.0,396769
500.0,397269
500.0,397769
500.0,398269
500.0,398769
500.0,399269
500.0,399769
500.0,400269
500.0,400769
500.0,401269
500.0,401769
500.0,402269
500.0,402769
500.0,403269
500.0,403769
500.0,404269
500.0,404769
500.0,405269
500.0,405769
500.0,406269
500.0,406769
500.0,407269
500.0,407769
500.0,408269
500.0,408769
500.0,409269
500.0,409769
500.0,410269
500.0,410769
500.0,411269
500.0,411769
500.0,412269
500.0,412769
500.0,413269
500.0,413769
500.0,414269
500.0,414769
500.0,415269
500.0,415769
500.0,416269
500.0,416769
500.0,417269
500.0,417769
500.0,418269
500.0,418769
500.0,419269
500.0,419769
500.0,420269
500.0,420769
500.0,421269
500.0,421769
500.0,422269
500.0,422769
500.0,423269
500.0,423769
500.0,424269
500.0,424769
500.0,425269
500.0,425769
500.0,426269
500.0,426769
500.0,427269
500.0,427769
500.0,428269
500.0,428769
500.0,429269
500.0,429769
500.0,430269
500.0,430769
500.0,431269
500.0,431769
500.0,432269
500.0,432769
500.0,433269
500.0,433769
500.0,434269
500.0,434769
500.0,435269
500.0,435769
500.0,436269
500.0,436769
500.0,437269
500.0,437769
500.0,438269
500.0,438769
345.0,439114
500.0,439614
500.0,440114
500.0,440614
500.0,441114
500.0,441614
500.0,442114
500.0,442614
500.0,443114
500.0,443614
500.0,444114
500.0,444614
500.0,445114
500.0,445614
500.0,446114
500.0,446614
500.0,447114
500.0,447614
500.0,448114
500.0,448614
500.0,449114
500.0,449614
500.0,450114
500.0,450614
500.0,451114
500.0,451614
500.0,452114
500.0,452614
500.0,453114
500.0,453614
500.0,454114
500.0,454614
500.0,455114
500.0,455614
500.0,456114
500.0,456614
500.0,457114
500.0,457614
500.0,458114
500.0,458614
500.0,459114
500.0,459614
500.0,460114
500.0,460614
500.0,461114
500.0,461614
500.0,462114
500.0,462614
500.0,463114
500.0,463614
439.0,464053
500.0,464553
500.0,465053
500.0,465553
500.0,466053
500.0,466553
500.0,467053
500.0,467553
500.0,468053
500.0,468553
500.0,469053
500.0,469553
500.0,470053
500.0,470553
500.0,471053
500.0,471553
500.0,472053
500.0,472553
500.0,473053
500.0,473553
500.0,474053
500.0,474553
500.0,475053
500.0,475553
