V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,5.638522,5.1400175,9.373417,10.998096,5.841911,10.007329,8.839728,10.612395,6.3910522,,,,,5.6447396,5.3290935,3.9097552,4.95745,4.3408747,3.1037502,4.3316092,3.8317883,6.547489,6.0027313,8.132542
,5.568752,5.103282,9.455285,11.072486,5.86802,10.021062,8.84365,10.615791,6.3819656,,,,,5.765905,5.0683775,3.7835617,4.9466534,4.339093,3.0225632,4.331599,3.7208138,6.5934515,5.974042,8.133509
,5.6365676,5.1230817,9.405355,11.075435,5.9458303,10.009791,8.83977,10.612644,6.2675915,,,,,5.717925,5.1282616,3.7007234,4.879161,4.3382335,2.961241,4.3316174,3.6729047,6.5239916,5.989208,8.133444
,5.563799,5.070883,9.48233,11.003626,5.890689,10.022855,8.843786,10.616111,6.239293,,,,,6.0260897,4.948902,3.5966587,4.858836,4.3370204,2.913408,4.331607,3.5922585,6.5830154,5.9646797,8.134295
,5.6282907,5.109776,9.4426,11.014772,5.96923,10.012809,8.839801,10.612985,6.2213125,,,,,5.934781,4.9974318,3.527205,4.743432,4.33644,2.8782399,4.3316193,3.5599866,6.541727,5.975515,8.134215
,5.5511894,5.0435963,9.5133505,10.930069,5.9079933,10.024974,8.844064,10.61654,6.01836,,,,,5.695293,4.8932304,3.4378395,4.70912,4.3356605,2.8510354,4.3316035,3.5060992,6.6243076,5.9551697,8.135378
,5.613417,5.0988126,9.485068,10.945881,5.9864273,10.016328,8.839897,10.6134205,5.995289,,,,,5.753084,4.928336,3.354144,4.5237966,4.3352823,2.8306656,4.331608,3.4858534,6.5610538,5.9626427,8.135151
,5.52996,5.0199666,9.547989,10.84851,5.9197354,10.002848,8.844596,10.617088,5.751523,,,,,5.6470075,4.866516,3.296894,4.472308,4.3347926,2.8147323,4.33159,3.4517314,6.6121435,5.946164,8.134239
,5.5911303,5.089163,9.532278,10.868579,5.997182,10.017416,8.84023,10.613965,5.728779,,,,,5.670628,4.8932157,3.2508473,4.2134833,4.3340683,2.8024914,4.3315887,3.43955,6.5758314,5.951117,8.134293
,5.4984937,4.998922,9.585422,10.758646,5.925873,10.003749,8.845583,10.61777,5.5294952,,,,,5.6230564,4.8533688,3.218597,4.1501617,4.333658,2.792781,4.3315725,3.4185333,7.4757304,5.9381156,8.133537
,5.559726,5.079946,9.583139,10.781992,6.001512,10.018289,8.841066,10.614634,5.5111017,,,,,5.6348834,4.8753176,3.197392,3.8627157,4.3333516,2.785179,4.3315687,3.4014652,7.6506653,5.9412174,8.13352
,5.4542723,4.979649,9.624013,10.659721,5.926488,10.004416,8.847311,10.618606,5.3911996,,,,,5.599463,4.847087,3.1789904,3.8035023,4.3331513,2.7790642,4.3315563,3.3953028,6.4479647,5.9498987,8.132509
,5.516238,5.0703607,9.63558,10.684952,5.99959,10.01888,8.842768,10.615453,5.3777027,,,,,5.6121035,4.866646,3.170319,3.5571253,4.333008,2.7742472,4.331552,3.3871,6.5162296,5.941576,8.1324005
,5.3937798,4.961503,9.660673,10.551265,5.92176,10.004778,8.850131,10.619622,5.316554,,,,,5.556019,4.8444886,3.1587126,3.3325076,4.332899,2.7703109,4.331544,3.3841858,6.6467266,5.9497747,8.13067
,5.4561744,5.0596414,9.6859865,10.576734,5.9916654,10.019143,8.845756,10.616452,5.3071413,,,,,5.5768437,4.863637,3.155721,3.2724278,4.3328257,2.764585,4.3315406,3.3798714,6.763958,5.9411793,8.130343
,5.3128157,4.943948,9.666592,10.434018,5.911934,10.004776,8.854418,10.612266,5.2779865,,,,,5.4871445,4.8440833,3.1475644,3.1540353,4.332762,2.7604244,4.3315406,3.3783827,6.585046,5.948757,8.126961
,5.3737693,5.047057,9.690997,10.457967,5.9780307,10.019037,8.850471,10.614467,5.2715244,,,,,5.5094147,4.8261676,3.1471753,3.1248448,4.332721,2.7575302,4.331538,3.3759696,6.6961374,5.940166,8.126031
,5.2074103,4.926519,9.66295,10.310663,5.8972864,10.004357,8.860499,10.610765,5.2666893,,,,,5.430867,4.834068,3.140971,3.0519607,4.3326645,2.755279,4.3315372,3.375171,6.5661554,5.9470596,8.128651
,5.2633214,5.031927,9.691202,10.331537,5.95904,10.018506,8.857282,10.61276,5.2533574,,,,,5.4405932,4.822118,3.1418896,3.0356574,4.3326178,2.7536933,4.3315353,3.3737686,6.6044364,5.938693,8.127995
,5.3572664,4.9088135,9.655871,10.185475,5.878078,10.003471,8.86856,10.609493,5.250782,,,,,5.4058456,4.8299427,3.1369078,2.9732969,4.33259,2.7523937,4.331534,3.3733294,6.5371017,5.944892,8.130175
,5.23964,5.0136805,9.687544,10.202549,5.9351225,10.017481,8.866361,10.6112795,5.243479,,,,,5.4072795,4.8164225,3.12907,2.96191,4.3325644,2.7514787,4.3315325,3.3724964,6.58245,5.936899,8.129768
,5.323127,4.8905025,9.645565,10.3028555,5.8544793,10.002065,8.878522,10.608368,5.2417984,,,,,5.4274025,4.8256307,3.1276333,2.8904345,4.33255,2.7506976,4.3315315,3.3722537,6.532075,5.942422,8.131493
,5.1979012,4.991938,9.680389,10.244725,5.906732,10.015869,8.877542,10.609963,5.2375445,,,,,5.4125514,4.8094807,3.1234562,2.880205,4.332535,2.7501543,4.3315306,3.3717537,6.6144257,5.9348917,8.131274
,5.271966,4.8713446,9.631876,10.343862,5.8264723,10.000091,8.889963,10.607319,5.236293,,,,,5.4384556,4.821634,3.1230206,2.7882514,4.332527,2.7496746,4.33153,3.3716202,6.5536346,5.939761,8.1325865
,5.137043,4.9666266,9.669683,10.284349,5.874191,10.013553,8.890234,10.60876,5.233714,,,,,5.419128,4.8038673,3.120685,2.7770715,4.332516,2.7493494,4.3315287,3.3713186,6.663554,5.9327393,8.132484
,5.202741,4.851167,9.614341,10.382354,5.7937584,9.997533,8.882257,10.606275,5.232704,,,,,5.453231,4.8194914,3.120608,2.660975,4.332506,2.7488627,4.3315287,3.3710582,6.669161,5.9369698,8.133489
,5.055308,4.938068,9.6550255,10.321971,5.837429,10.010394,8.886919,10.607605,5.2311225,,,,,5.427992,4.801899,3.1191123,2.4611678,4.332501,2.7484663,4.3315277,3.370965,6.7342315,5.930483,8.133437
,5.1131773,4.829742,9.592173,10.418975,5.755747,10.023162,8.879492,10.609875,5.2302685,,,,,5.4730806,4.8202887,3.1191692,2.3991914,4.3324947,2.7482235,4.331528,3.3708367,6.878481,5.9340744,8.134327
,4.9499726,4.906941,9.635669,10.35824,5.7957687,10.009804,8.884826,10.608092,5.229455,,,,,5.4406595,4.8046474,3.1180887,2.2191389,4.332492,2.7480087,4.3315277,3.370792,6.9910545,5.928154,8.134254
,4.999802,5.0041695,9.564235,10.454444,5.711723,10.022679,8.8778515,10.610372,5.2282867,,,,,5.498803,4.824067,3.1182082,2.1832528,4.332488,2.747879,4.3315277,3.370727,6.8648014,5.9310966,8.133429
,4.81732,4.9378605,9.610478,10.393897,5.7479897,10.009723,8.883717,10.60849,5.2276917,,,,,5.459261,4.811496,3.1173434,2.0695324,4.332487,2.747755,4.3315277,3.3707082,6.928423,5.9369764,8.1334
,4.858074,5.0327764,9.528965,10.489531,5.8298945,10.022558,8.877109,10.610783,5.226857,,,,,5.5293646,4.758728,3.1162183,2.0562518,4.3324842,2.7476835,4.3315268,3.3706782,6.744217,5.932587,8.132276
,4.652805,4.9642625,9.577846,10.429757,5.7862206,10.010123,8.883381,10.608807,5.2263803,,,,,5.48597,4.7669697,3.1161056,1.9899917,4.3324823,2.747609,4.331527,3.3706753,6.7093554,5.93855,8.132144
,4.6825676,5.059643,9.484274,10.525054,5.867949,10.022803,8.877074,10.611108,5.225767,,,,,5.560948,4.672472,3.1149585,1.9875991,4.3324814,2.7475696,4.3315268,3.3706648,6.7154417,5.933932,8.130173
,4.7278275,4.9881954,9.53557,10.466693,5.8211145,10.010996,8.88365,10.609048,5.225361,,,,,5.520819,4.6961184,3.1149225,1.9465952,4.3324795,2.7475038,4.331527,3.3706698,6.577917,5.9396296,8.1297865
,4.537259,5.0852804,9.427429,10.561865,5.904457,10.02341,8.877601,10.611351,5.224904,,,,,5.588437,4.5559826,3.113765,1.9115881,4.332479,2.7474418,4.3315268,3.3706691,6.6932993,5.9349866,8.131505
