Episodic reward,Step
362.0,124938
137.0,125076
328.0,125406
109.0,125514
120.0,125634
119.0,125754
129.0,125880
162.0,126042
290.0,126336
184.0,126516
277.0,126798
379.0,127176
118.0,127290
362.0,127656
146.0,127800
128.0,127926
208.0,128136
227.0,128364
235.0,128598
263.0,128862
145.0,129006
344.0,129348
327.0,129678
135.0,129810
151.0,129966
158.0,130122
361.0,130482
246.0,130728
163.0,130890
175.0,131064
57.0,131124
232.0,131358
225.0,131580
284.0,131862
293.0,132156
395.0,132552
216.0,132768
297.0,133068
318.0,133386
309.0,133692
290.0,133980
223.0,134208
136.0,134340
136.0,134478
96.0,134574
182.0,134754
111.0,134868
234.0,135102
500.0,135600
140.0,135738
272.0,136014
103.0,136116
83.0,136200
175.0,136374
355.0,136728
333.0,137064
305.0,137364
147.0,137514
200.0,137712
298.0,138012
104.0,138114
161.0,138276
193.0,138468
150.0,138618
147.0,138768
115.0,138882
119.0,139002
360.0,139362
181.0,139542
330.0,139872
457.0,140328
202.0,140532
292.0,140820
193.0,141018
61.0,141078
150.0,141228
241.0,141468
341.0,141810
500.0,142308
243.0,142554
246.0,142800
252.0,143052
185.0,143232
279.0,143514
378.0,143892
218.0,144108
112.0,144222
173.0,144396
211.0,144606
129.0,144732
141.0,144876
306.0,145182
231.0,145410
185.0,145596
230.0,145830
189.0,146016
237.0,146256
257.0,146508
169.0,146682
250.0,146928
277.0,147204
231.0,147438
101.0,147540
284.0,147822
166.0,147990
133.0,148122
414.0,148536
140.0,148674
231.0,148908
52.0,148956
203.0,149160
