Episodic reward,Step
500.0,475739
500.0,476239
500.0,476739
500.0,477239
500.0,477739
500.0,478239
500.0,478739
500.0,479239
500.0,479739
500.0,480239
500.0,480739
500.0,481239
500.0,481739
500.0,482239
500.0,482739
500.0,483239
500.0,483739
500.0,484239
500.0,484739
500.0,485239
500.0,485739
500.0,486239
500.0,486739
500.0,487239
500.0,487739
500.0,488239
500.0,488739
500.0,489239
500.0,489739
500.0,490239
500.0,490739
500.0,491239
500.0,491739
500.0,492239
500.0,492739
500.0,493239
500.0,493739
500.0,494239
500.0,494739
500.0,495239
500.0,495739
500.0,496239
500.0,496739
500.0,497239
500.0,497739
500.0,498239
500.0,498739
500.0,499239
500.0,499739
