V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000,V_Values_500000
,57.98877,73.52182,80.28663,86.542534,87.287384,84.77794,20.732357,88.0482,83.39484,84.07455,81.41049,81.788925,85.17121,80.49994,86.13095,84.67198,80.82985,84.58588,84.39632,84.626045,86.714676,85.07838,84.80061,68.81628,86.39257
,57.068462,73.406525,80.326744,86.5426,87.28882,84.77734,13.345205,88.04727,83.39484,84.07454,81.410484,81.79285,85.17127,80.04994,86.13101,84.67198,80.67192,84.58588,84.39632,84.626045,86.71474,85.0782,84.80061,70.20052,86.39257
,58.091114,73.41913,80.27867,86.54248,87.2805,84.77803,18.387444,88.04814,83.39484,84.07455,81.410515,81.788345,85.17113,80.18181,86.13096,84.67198,80.80117,84.58588,84.39632,84.626045,86.7146,85.07835,84.80061,69.08303,86.39258
,57.187233,73.291855,80.32484,86.54256,87.28218,84.777435,9.977503,88.04718,83.39483,84.07454,81.41051,81.79257,85.171165,79.72983,86.13102,84.67197,80.87586,84.58588,84.39632,84.626045,86.714645,85.07815,84.80061,67.87871,86.39258
,58.163654,73.31171,80.26893,86.54242,87.273834,84.778076,15.776485,88.04807,83.39484,84.07455,81.410545,81.78786,85.17103,79.861664,86.130974,84.67198,80.83721,84.58588,84.39632,84.626045,86.71451,85.07829,84.80061,68.50767,86.39257
,57.268192,73.17751,80.3225,86.54233,87.27565,84.77747,6.4134364,88.04709,83.39484,84.07454,81.41053,81.792336,85.170845,79.40622,86.13102,84.67198,80.69087,84.58588,84.39632,84.626045,86.71454,85.07847,84.800606,69.826706,86.39257
,58.209976,73.20187,80.25671,86.542465,87.2672,84.77806,12.959162,88.048004,83.39484,84.07455,81.41057,81.7875,85.17116,79.54361,86.130974,84.67198,80.81146,84.58588,84.39632,84.626045,86.714424,85.07834,84.800606,68.68121,86.39257
,57.315002,73.06736,80.3196,86.54236,87.269,84.777435,2.8164122,88.047,83.39484,84.07454,81.41056,81.792175,85.17098,79.086655,86.13094,84.67197,80.62715,84.58588,84.39632,84.626045,86.71433,85.07851,84.80061,70.05945,86.39257
,58.2322,73.092255,80.24096,86.542496,87.260315,84.77799,10.032965,88.047935,83.39484,84.07455,81.4106,81.78724,85.17126,79.23593,86.13097,84.67198,80.77625,84.58588,84.39632,84.626045,86.71454,85.078384,84.80061,68.92279,86.39257
,57.329548,72.966064,80.3159,86.5424,87.26218,84.777336,-0.6514659,88.04689,83.39484,84.07454,81.41058,81.79207,85.17109,78.78424,86.130936,84.67198,80.86855,84.58588,84.39632,84.626045,86.71445,85.0782,84.80061,67.707726,86.39257
,58.23118,72.9853,80.2201,86.54253,87.27464,84.77786,7.1197767,88.04787,83.39484,84.07455,81.410645,81.7871,85.17133,78.952194,86.13095,84.67198,80.819756,84.58588,84.39632,84.626045,86.71464,85.07836,84.80061,68.33213,86.39258
,57.31215,72.87894,80.31104,86.54242,87.27531,84.77716,-3.8592496,88.04678,83.39484,84.07454,81.41068,81.79202,85.17119,79.01976,86.13101,84.67197,80.64726,84.58588,84.39632,84.626045,86.71455,85.07816,84.80061,69.65209,86.39258
,58.206593,72.881775,80.191574,86.54256,87.28608,84.777664,4.3457384,88.04778,83.39484,84.07455,81.41064,81.78708,85.171394,78.37799,86.13096,84.67198,80.78699,84.58588,84.39631,84.626045,86.714714,85.07832,84.80061,68.47462,86.39257
,57.261536,72.81147,80.30448,86.54245,87.285866,84.77688,-6.71706,88.04668,83.39484,84.07454,81.410675,81.79205,85.17127,78.429474,86.13093,84.67198,80.8718,84.58588,84.39632,84.626045,86.71477,85.07848,84.80061,69.854164,86.39257
,58.15693,72.77761,80.15125,86.54257,87.295364,84.777374,1.8241667,88.0477,83.39484,84.07455,81.41064,81.78718,85.171455,77.72011,86.13095,84.67198,80.82682,84.58588,84.39632,84.626045,86.71463,85.07836,84.80061,68.68413,86.39257
,57.17479,72.768265,80.29533,86.542465,87.29449,84.77648,-9.169338,88.046555,83.39484,84.07454,81.41068,81.79213,85.171486,77.78291,86.131004,84.67198,80.664825,84.58588,84.39632,84.626045,86.71469,85.07818,84.80061,67.4573,86.39257
,58.079323,72.46134,80.09215,86.542595,87.303,84.77698,-0.3519864,88.047615,83.39484,84.07454,81.410645,81.7874,85.171394,77.0285,86.13096,84.67198,80.79676,84.58588,84.39632,84.626045,86.714554,85.07833,84.80061,68.06568,86.39258
,57.047047,72.545746,80.28202,86.54247,87.3035,84.775925,-11.181238,88.046425,83.39484,84.07454,81.41068,81.79228,85.17143,77.12314,86.13093,84.671974,80.87466,84.58588,84.39632,84.626045,86.71446,85.0785,84.800606,69.39103,86.39258
