V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,9.485197,9.718999,9.924906,10.551831,9.241651,10.049425,9.914383,8.6212635,10.035862,9.732708,7.4938536,3.742786,2.6673543,6.236167,8.17197,9.460982,10.185674,10.190996,9.993671,9.937436,,7.9969654,6.968006,7.1235657
,9.492682,9.716217,9.926247,10.553529,9.202717,10.036115,9.930714,8.619705,10.035409,9.739071,7.48458,3.7052722,2.6695027,6.222931,8.189185,9.267561,10.185455,10.187071,9.993305,9.982504,,7.907876,7.132843,7.0410395
,9.485459,9.683597,9.93577,10.551579,9.222558,10.05293,9.907579,8.609994,10.0335,9.72855,7.4716635,3.6843798,2.6329477,6.560463,8.125071,9.099684,10.185659,10.191213,9.9937725,9.989483,,7.9262075,6.9120646,6.5957575
,9.49301,9.684552,9.937959,10.553358,9.18489,10.0386305,9.892918,8.607406,10.034085,9.73576,7.4614954,3.6382678,2.6381283,6.474786,8.210398,9.433564,10.185435,10.187182,9.993324,10.053539,,8.171821,7.044013,6.5208426
,9.48482,9.660428,9.930038,10.551224,9.20592,10.054568,9.860615,8.613923,10.031387,9.724813,7.444847,3.6187716,2.6067607,6.8362303,8.217494,9.315794,10.18564,10.191427,9.993967,10.086205,,8.022932,6.8687315,6.1194277
,9.492487,9.662429,9.930059,10.553113,9.170112,10.039584,9.784668,8.611588,10.032169,9.73275,7.43437,3.5674021,2.5701594,6.7656574,8.167971,9.12376,10.1854105,10.187293,9.9933815,10.169774,,8.601103,6.9473095,5.959592
,9.483311,9.644947,9.921995,10.550733,9.191283,10.054471,9.764479,8.618917,10.034391,9.721472,7.412778,3.5527577,2.5679164,6.3659706,8.382489,9.701427,10.185617,10.19164,9.992752,10.24055,,8.433101,6.8423443,6.0983024
,9.491126,9.647221,9.92227,10.552771,9.157697,10.039078,9.616005,8.616974,10.033699,9.729977,7.4026117,3.5000548,2.5410337,6.3677044,8.380981,9.414225,10.185381,10.187401,9.993124,10.33195,,8.946221,6.851652,6.0820417
,9.480882,9.634473,9.914236,10.550067,9.178318,10.052815,9.623098,8.6249485,10.035442,9.718468,7.3745193,3.4931617,2.54176,5.9972773,8.166643,9.505848,10.18559,10.191851,9.992302,10.434608,,8.889493,6.836954,6.4396114
,9.488866,9.636668,9.914696,10.552285,9.1472025,10.037314,9.442213,8.623485,10.034914,9.72735,7.3651447,3.4424777,2.5215473,5.9601293,8.174093,9.652159,10.185347,10.187509,9.992798,10.514703,,9.382223,6.7677193,6.460644
,9.477409,9.627187,9.906759,10.5491705,9.166794,10.049852,9.474709,8.631946,10.036297,9.715723,7.328658,3.3119712,2.523878,6.2192802,8.386984,9.48966,10.185555,10.192059,9.991864,10.621279,,9.310623,6.8567276,6.694598
,9.4855585,9.629186,9.907297,10.551595,9.138394,10.034605,9.292828,8.631039,10.035897,9.7247715,7.3203297,3.2400458,2.5080876,6.1323304,8.386936,9.497366,10.185306,10.1876135,9.992434,10.67881,,9.993189,6.7068005,6.8100114
,9.472676,9.621938,9.899518,10.553586,9.156576,10.045922,9.344431,8.639822,10.034252,9.713152,7.27324,3.105945,2.492014,6.4510546,8.165331,9.472699,10.1855135,10.192264,9.991493,10.767137,,9.928604,6.9058475,7.1003075
,9.480959,9.623725,9.900031,10.551898,9.13115,10.031403,9.172082,8.639519,10.034771,9.722134,7.2659655,3.0478835,2.4914553,6.362257,8.181774,9.486269,10.185259,10.187717,9.99208,10.843359,,9.0165,6.680113,7.204835
,9.466339,9.618004,9.892534,10.553727,9.147584,10.041513,9.237537,8.632801,10.032525,9.710663,7.2058096,2.9296393,2.4802876,6.7216024,8.391367,9.520592,10.185463,10.192464,9.991175,10.884462,,8.7785015,6.9875803,7.2173347
,9.47468,9.619613,9.89296,10.552125,9.125329,10.028363,9.0767,8.633127,10.033203,9.719332,7.1993294,2.8914876,2.4809246,6.6424036,8.392792,9.497002,10.185207,10.187818,9.991779,10.936774,,8.175771,6.6974344,7.2941504
,9.484288,9.61492,9.885973,10.553828,9.139717,10.037321,9.151777,8.625287,10.029892,9.708164,7.12352,2.7957954,2.4726882,7.000614,8.1657,9.555552,10.185401,10.192658,9.990868,10.959819,,8.148376,7.102869,7.119999
,9.476183,9.6164,9.886313,10.552291,9.120672,10.02641,9.002554,8.624656,10.030823,9.716259,7.117223,2.6479578,2.464809,6.9403124,8.191089,9.539034,10.185154,10.187915,9.99155,11.017437,,8.052973,6.7647924,7.2705884
,9.485131,9.61236,9.89513,10.553899,9.132782,10.034326,9.083754,8.615541,10.033471,9.70557,7.0232935,2.580392,2.4645414,6.562091,8.395655,9.574433,10.185329,10.192847,9.990546,11.024551,,8.049985,7.249157,7.322571
,9.477356,9.613773,9.8964615,10.552409,9.116764,10.0268,8.945766,8.613866,10.032589,9.712816,7.01606,2.4908488,2.459139,6.5849657,8.398611,9.565182,10.185102,10.188008,9.991388,11.10411,,8.097456,6.883747,7.258261
,9.485724,9.62017,9.905239,10.5539465,9.126447,10.021987,9.030431,8.621324,10.0346575,9.702799,6.902075,2.4553823,,6.1896544,8.168064,9.58839,10.185247,10.193027,9.990206,11.097725,,8.069007,7.4176736,7.309942
,9.478394,9.619803,9.906404,10.552485,9.113082,10.023041,8.902899,8.619617,10.033976,9.708908,6.8920813,2.4019792,,6.1724415,8.202173,9.58418,10.185061,10.188097,9.991283,11.175885,,8.026279,7.051914,7.235929
,9.48622,9.628733,9.915285,10.553973,9.120256,10.01901,8.989269,8.627706,10.035622,9.699766,6.757353,2.3840952,,5.8473105,8.399847,9.599316,10.185163,10.193194,9.989862,11.167063,,7.996221,7.5853834,6.8729525
,9.479422,9.628123,9.916479,10.552527,9.10906,10.020045,8.8710985,8.626514,10.035098,9.704451,6.742011,2.3507996,,5.7977734,8.404441,9.598066,10.185041,10.18818,9.99122,11.21545,,8.008852,7.2602983,6.635268
,9.486714,9.641269,9.925776,10.553983,9.111618,10.016222,8.958168,8.6350565,10.036414,9.696392,6.5883923,2.311592,,5.9877973,8.172871,9.608599,10.185087,10.19335,9.989543,11.210325,,8.003709,7.708857,7.0450196
,9.480519,9.640298,9.927389,10.552539,9.116866,10.017848,8.84813,8.634448,10.036019,9.699366,6.5645638,2.295174,,5.910137,8.215229,9.608376,10.185052,10.188255,9.99119,11.230339,,8.015071,7.4841356,7.163809
,9.487261,9.659564,9.919199,10.553977,9.1203,10.013773,8.935394,8.626836,10.034417,9.692575,6.559169,2.2754126,,6.154641,8.403925,9.601269,10.185041,10.193488,9.989271,11.228376,,8.009024,7.747691,7.1904516
,9.481723,9.658225,9.918926,10.55252,9.123932,10.0167465,8.832304,8.626553,10.034909,9.693581,6.423212,2.2677326,,6.0688972,8.4103155,9.606203,10.185236,10.188323,9.991184,11.233318,,8.021018,7.6727595,7.2407823
,9.487873,9.640855,9.910787,10.553956,9.124295,10.01209,8.919424,8.617704,10.032725,9.688192,6.40458,2.256759,,6.3734627,8.180723,9.5983715,10.185123,10.193606,9.989067,11.232828,,8.014406,7.709511,7.251734
,9.483045,9.642289,9.910679,10.552472,9.127188,10.017316,8.822315,8.616393,10.03337,9.687008,6.2696466,2.2455113,,6.2837,8.230532,9.604534,10.185425,10.188379,9.991197,11.230456,,8.037873,7.7714834,7.115782
,9.488539,9.63019,9.902756,10.55392,9.124597,10.011891,8.908567,8.624168,10.035207,9.683065,6.227995,2.2405393,,6.637539,8.407845,9.595682,10.185281,10.1937,9.988947,11.232862,,8.027758,7.595995,7.161412
,9.484461,9.631706,9.902727,10.552391,9.127454,10.020443,8.816942,8.622702,10.034657,9.679514,6.101841,2.2351303,,6.553319,8.416239,9.603264,10.185592,10.188424,9.9651375,11.231194,,8.108478,7.7485647,7.208208
,9.48921,9.623057,9.895193,10.553866,9.122671,10.032349,8.900043,8.63103,10.036109,9.676924,6.035674,2.2328272,,6.9216347,8.192414,9.593642,10.185452,10.193766,9.98167,11.23278,,8.081443,7.356874,7.201949
,9.485916,9.624496,9.895177,10.552278,9.126,10.021365,8.8142185,8.630115,10.035695,9.670868,5.9262543,2.2299109,,6.853715,8.248415,9.60251,10.185721,10.188454,9.946873,11.231756,,8.435263,7.543122,7.0248847
,9.489805,9.618077,9.904211,10.553792,9.119365,10.032357,8.619252,8.621797,10.033973,9.669373,5.849127,2.228788,,6.455715,8.411509,9.592608,10.185603,10.193797,9.963255,11.232514,,8.336483,7.0332336,7.11621
,9.487322,9.619412,9.905441,10.552123,9.123551,10.021262,8.573137,8.621048,10.034518,9.660685,5.7622633,2.227052,,6.4653053,8.422159,9.6024,10.185825,10.188466,9.936043,11.232021,,8.045604,7.2108293,7.1624794
,9.483476,9.614409,9.91462,10.553695,9.114943,10.031125,8.4627905,8.629242,10.032138,9.659889,5.6868544,2.2252264,,6.0781507,8.208894,9.592768,10.185725,10.1937895,9.9454155,11.232029,,8.02614,6.7036934,7.0952435
,9.491101,9.615669,9.9159155,10.551919,9.120316,10.0205965,8.434548,8.628195,10.032851,9.648418,5.622116,2.2244143,,6.047373,8.269243,9.602989,10.185917,10.188459,9.97097,11.2319355,,7.9332695,6.8927646,6.8511734
,9.486024,9.623066,9.925517,10.553569,9.10926,10.029262,8.344669,8.619591,10.034849,9.633181,5.5443707,,,6.3398314,8.4147415,9.594118,10.185824,10.193736,9.944431,11.231311,,7.9130306,6.409747,7.0454817
